ClusterIdx,Timestamp,Folder_Name
19,22.5039,control_jul
17,22.8043,control_jul
1,23.1045,control_jul
13,23.4049,control_jul
3,23.7052,control_jul
3,24.0054,control_jul
4,24.3057,control_jul
13,24.606,control_jul
21,24.9063,control_jul
14,25.2066,control_jul
4,25.5069,control_jul
3,25.8073,control_jul
3,26.1075,control_jul
13,26.4078,control_jul
12,26.7081,control_jul
14,27.0084,control_jul
19,27.3087,control_jul
19,27.609,control_jul
21,27.9093,control_jul
14,28.2096,control_jul
7,28.5099,control_jul
7,28.8102,control_jul
17,29.1105,control_jul
1,29.4108,control_jul
10,29.7111,control_jul
10,30.0114,control_jul
21,30.3117,control_jul
4,30.6121,control_jul
18,30.9124,control_jul
18,31.2126,control_jul
19,31.5129,control_jul
19,31.8132,control_jul
17,32.1136,control_jul
11,32.4139,control_jul
19,32.7142,control_jul
13,33.0144,control_jul
14,33.3148,control_jul
18,33.6151,control_jul
19,33.9154,control_jul
18,34.2157,control_jul
19,34.516,control_jul
11,34.8163,control_jul
3,35.1166,control_jul
3,35.4169,control_jul
3,35.7172,control_jul
7,36.0175,control_jul
7,36.3178,control_jul
7,36.6181,control_jul
7,36.9184,control_jul
7,37.2187,control_jul
7,37.519,control_jul
7,37.8193,control_jul
18,38.1196,control_jul
18,38.4199,control_jul
17,38.7202,control_jul
19,39.0205,control_jul
18,39.3208,control_jul
17,39.6212,control_jul
17,39.9214,control_jul
18,40.2218,control_jul
18,40.5221,control_jul
9,40.8224,control_jul
17,41.1227,control_jul
11,41.423,control_jul
18,41.7233,control_jul
3,42.0236,control_jul
7,42.3239,control_jul
7,42.6242,control_jul
3,42.9245,control_jul
3,43.2248,control_jul
3,43.5251,control_jul
3,43.8254,control_jul
7,44.1257,control_jul
3,44.426,control_jul
13,44.7263,control_jul
13,45.0267,control_jul
4,45.3269,control_jul
10,45.6272,control_jul
10,45.9276,control_jul
14,46.2279,control_jul
4,46.5282,control_jul
4,46.8285,control_jul
18,47.1289,control_jul
19,47.4291,control_jul
18,47.7294,control_jul
17,48.0297,control_jul
19,48.33,control_jul
14,48.6303,control_jul
18,48.9307,control_jul
19,49.2309,control_jul
20,49.5312,control_jul
18,49.8316,control_jul
17,50.1318,control_jul
1,50.4321,control_jul
20,50.7325,control_jul
1,51.0328,control_jul
20,51.3331,control_jul
19,51.6334,control_jul
17,51.9337,control_jul
18,52.234,control_jul
18,52.5343,control_jul
18,52.8346,control_jul
17,53.1349,control_jul
3,53.4352,control_jul
3,53.7356,control_jul
3,54.0359,control_jul
13,54.3362,control_jul
13,54.6365,control_jul
21,54.9368,control_jul
4,55.2371,control_jul
14,55.5374,control_jul
13,55.8377,control_jul
4,56.138,control_jul
14,56.4383,control_jul
4,56.7386,control_jul
14,57.039,control_jul
1,57.3393,control_jul
17,57.6396,control_jul
11,57.9399,control_jul
11,58.2402,control_jul
17,58.5405,control_jul
19,58.8408,control_jul
4,59.1412,control_jul
3,59.4414,control_jul
7,59.7418,control_jul
3,60.042,control_jul
3,60.3424,control_jul
11,60.6427,control_jul
11,60.943,control_jul
11,61.2433,control_jul
7,61.5436,control_jul
7,61.8439,control_jul
11,62.1443,control_jul
11,62.4445,control_jul
11,62.7449,control_jul
11,63.0452,control_jul
11,63.3454,control_jul
19,63.6458,control_jul
19,63.9461,control_jul
20,64.2464,control_jul
19,64.5467,control_jul
19,64.847,control_jul
3,65.1473,control_jul
3,65.4476,control_jul
13,65.748,control_jul
13,66.0482,control_jul
13,66.3486,control_jul
4,66.6489,control_jul
6,66.9492,control_jul
20,67.2495,control_jul
21,67.5498,control_jul
12,67.8501,control_jul
12,68.1504,control_jul
17,68.4508,control_jul
17,68.751,control_jul
20,69.0514,control_jul
3,69.3516,control_jul
3,69.652,control_jul
7,69.9522,control_jul
3,70.2526,control_jul
18,70.5529,control_jul
